,userId,user_vector,avg_rating,num_movies_rated
126,127,"[0.5        0.5        1.25       3.33333333 2.         2.33333333
 2.94444444 4.         4.         3.         1.         4.
 1.         5.         0.         0.         0.         4.
 5.         0.        ]",3.1944444444444446,18
127,128,"[4.4        0.         0.         4.57142857 4.         4.6
 4.44444444 4.125      4.14285714 4.125      4.         4.14285714
 4.33333333 5.         5.         0.         0.         0.
 4.         0.        ]",4.3076923076923075,26
128,129,"[3.9122807  4.1        3.90625    3.84848485 4.04166667 4.11111111
 3.90740741 4.03448276 4.1        3.82758621 3.5        3.5
 3.93243243 4.25       4.0625     0.         3.8        0.
 4.5        0.        ]",3.90625,112
129,130,"[3.2        2.33333333 2.75       3.44444444 3.         3.
 4.125      3.66666667 4.         3.83333333 0.         0.
 3.5        5.         2.         0.         3.         0.
 0.         0.        ]",3.590909090909091,22
130,131,"[3.42857143 3.5        0.         3.40909091 3.375      3.41666667
 3.51515152 3.46666667 3.82352941 3.5        3.5        3.5
 3.21428571 3.33333333 0.         3.         4.         2.
 4.         0.        ]",3.5090909090909093,55
131,132,"[2.81372549 2.94444444 2.9        2.93650794 3.12765957 3.09782609
 3.175      2.88297872 3.15555556 3.18       2.86842105 3.26190476
 2.87878788 3.35714286 3.41304348 2.75       3.57142857 2.5
 4.         0.        ]",3.050359712230216,278
132,133,"[2.4        0.         0.         2.6        0.         3.
 2.91666667 2.58333333 2.63636364 2.9375     2.5        3.5
 3.         3.5        0.         0.         3.         2.
 0.         0.        ]",2.892857142857143,28
133,134,"[3.55555556 3.66666667 3.66666667 3.125      3.66666667 3.33333333
 3.8        3.35714286 3.71428571 3.5        4.         4.
 3.6        0.         4.         0.         5.         4.
 0.         0.        ]",3.5714285714285716,28
134,135,"[3.421875   4.         3.64285714 3.61702128 3.78787879 3.82758621
 3.71641791 3.42553191 3.52631579 3.47368421 3.93333333 3.77272727
 3.5        4.         4.         4.5        0.         4.
 3.         0.        ]",3.587443946188341,223
135,136,"[3.15       3.         2.85714286 3.08823529 3.33333333 3.66666667
 3.5483871  3.09090909 3.4        3.4        3.11111111 4.2
 2.6        4.2        3.5        0.         3.33333333 2.4
 0.         0.        ]",3.247191011235955,89
136,137,"[3.80769231 3.66666667 3.8        3.78571429 3.875      3.79545455
 3.97619048 3.7037037  3.6875     3.60869565 3.86363636 4.1875
 3.58695652 4.13333333 3.75       4.41666667 3.5        4.
 3.875      0.        ]",3.924778761061947,113
137,138,"[4.         4.         4.         4.05555556 3.33333333 3.75
 3.22222222 3.66666667 1.66666667 0.5        0.         0.5
 3.75       1.5        0.         0.         5.         0.
 0.         0.        ]",3.5,18
138,139,"[2.34848485 2.42307692 2.16666667 2.02564103 2.40322581 1.96428571
 2.21875    2.15909091 2.08       1.94262295 1.575      2.22222222
 2.04464286 2.54545455 2.66666667 0.         2.44230769 2.5
 0.         0.        ]",2.129032258064516,155
139,140,"[3.54166667 3.16666667 3.6125     3.29583333 3.52083333 3.62941176
 3.60035211 3.45172414 3.53431373 3.39236111 3.25       3.33928571
 3.39655172 3.79       3.45833333 3.         4.25       3.81428571
 3.375      0.        ]",3.5,486
140,141,"[3.71568627 3.85714286 3.72727273 3.52597403 3.79166667 3.6
 3.78947368 3.57142857 3.58       3.56       3.125      3.4375
 3.65384615 3.5        3.41666667 0.         3.85294118 4.25
 0.         0.        ]",3.593283582089552,134
141,142,"[3.71428571 4.33333333 4.25       4.         4.         4.
 3.8        3.33333333 3.33333333 3.57142857 0.         4.
 3.         4.66666667 4.33333333 0.         4.         4.
 0.         0.        ]",3.7,30
142,143,"[3.9375     3.77777778 3.7        3.45833333 3.8        3.47058824
 3.3        2.25       3.5        2.         1.         2.
 2.83333333 5.         5.         0.         3.         0.
 0.         0.        ]",3.3947368421052633,57
143,144,"[3.58064516 4.05       3.73333333 3.41860465 3.76666667 3.72727273
 3.76136364 3.35483871 3.75       3.38       3.9        3.75
 2.95833333 3.5        4.58333333 3.5        4.25       3.625
 0.         0.        ]",3.5637254901960786,102
144,145,"[3.375      4.5        4.5        3.28571429 4.5        3.33333333
 3.33333333 3.         3.5        3.42857143 0.         5.
 3.         0.         4.         0.         3.5        4.
 0.         0.        ]",3.3333333333333335,18
145,146,"[3.5        4.         3.3        3.125      3.33333333 3.25
 3.38888889 1.75       3.3        3.         3.33333333 3.5
 2.875      0.         0.         0.         0.         0.
 0.         0.        ]",3.173076923076923,26
146,147,"[4.75       3.         3.         3.85       3.         3.08333333
 2.58333333 2.83333333 4.33333333 3.         4.5        0.
 4.5        1.5        3.         0.         0.         4.5
 0.         0.        ]",3.40625,16
147,148,"[3.625      3.53571429 3.65       3.35714286 3.63157895 3.92857143
 3.6        3.46428571 2.5        3.58333333 0.         3.16666667
 3.61111111 4.25       3.         0.         3.67857143 0.
 0.         0.        ]",3.6315789473684212,38
148,149,"[2.33333333 2.5        1.75       3.         2.5        4.
 3.4        2.76       2.5        3.         3.75       2.5
 2.77272727 5.         0.         0.         0.         2.
 0.         0.        ]",2.782608695652174,46
149,150,"[3.71428571 0.         3.         3.5        3.         3.5
 3.5        3.6        3.66666667 3.71428571 0.         4.
 4.66666667 0.         3.         0.         0.         0.
 0.         0.        ]",3.619047619047619,21
150,151,"[3.36363636 4.33333333 3.45454545 3.74193548 3.88888889 4.28571429
 3.5        3.42857143 4.5        3.27272727 2.8        0.
 3.66666667 0.         3.         0.         0.         0.
 0.         0.        ]",3.5531914893617023,47
151,152,"[3.38888889 4.5        4.5        3.63636364 3.16666667 4.1
 4.015625   3.43333333 4.08333333 3.95454545 4.5        4.0625
 3.5        3.83333333 3.5        4.25       3.5        0.
 4.         0.        ]",3.96,50
152,153,"[1.3452381  1.7        1.69047619 2.09166667 1.80952381 2.64444444
 2.80681818 0.93333333 1.53571429 1.88235294 1.33333333 3.16666667
 1.625      1.58333333 2.85714286 1.         1.22222222 0.5
 2.5        0.        ]",2.2097902097902096,143
153,154,"[4.4375     4.57142857 4.92857143 4.25       4.78571429 5.
 4.58333333 4.1        3.5        3.16666667 0.         5.
 4.6        4.5        0.         0.         4.70833333 0.
 0.         0.        ]",4.388888888888889,27
154,155,"[3.625      3.6        3.25       3.47368421 3.33333333 4.
 3.28571429 3.70588235 3.57142857 3.66666667 0.         0.
 4.         4.         3.         0.         0.         4.
 0.         0.        ]",3.5945945945945947,37
155,156,"[3.57142857 3.35       3.27777778 3.53963415 3.65384615 3.78205128
 3.87797619 3.27027027 3.86792453 3.88043478 3.66666667 4.03448276
 3.33333333 3.97727273 3.8125     3.83333333 4.         3.75
 4.63636364 0.        ]",3.7138364779874213,318
156,157,"[3.8        4.         3.         3.4        3.5        2.5
 3.71428571 3.4        4.5        4.5        0.         3.5
 4.         5.         0.         0.         0.         0.
 0.         0.        ]",3.588235294117647,17
157,158,"[3.75       0.         2.5        3.2        3.1        2.83333333
 3.41666667 3.66666667 3.875      3.75       3.625      4.
 4.         0.         0.         4.         0.         0.
 0.         0.        ]",3.5,21
158,159,"[3.73076923 3.83333333 3.83333333 3.35       4.         3.17391304
 3.03333333 3.5        1.83333333 2.58333333 0.         0.
 2.3        3.66666667 3.5        0.         4.5        0.
 0.         0.        ]",3.198717948717949,78
159,160,"[2.33510638 3.78571429 2.88043478 2.67222222 2.87755102 2.80232558
 3.13235294 2.35869565 3.29       2.49596774 2.33333333 3.01785714
 2.62037037 3.85714286 3.83333333 0.         3.75       2.33333333
 5.         0.        ]",2.7457142857142856,350
160,161,"[4.         4.20833333 4.15384615 3.84210526 3.28571429 3.07142857
 3.6875     3.875      4.66666667 3.83333333 4.         0.
 3.9        0.         3.8        4.5        0.         0.
 0.         0.        ]",3.774193548387097,31
161,162,"[4.         4.         4.         4.         3.         4.1
 4.25925926 4.25       4.57142857 4.125      0.         4.
 4.         4.5        4.         0.         4.         4.
 0.         0.        ]",4.233333333333333,30
162,163,"[2.         0.         4.         3.11111111 2.         3.14285714
 3.125      3.         2.5        3.         0.         3.
 0.         0.         0.         0.         0.         0.
 3.         0.        ]",3.0555555555555554,18
163,164,"[4.28571429 0.         4.         3.4        3.5        3.66666667
 4.42857143 4.36       3.         4.18181818 3.         0.
 4.30769231 5.         0.         0.         0.         5.
 0.         0.        ]",4.241379310344827,29
164,165,"[4.         4.         4.         3.5        3.33333333 3.76923077
 3.42307692 3.83333333 3.61538462 3.73333333 3.5        4.
 3.625      3.5        4.         0.         0.         3.33333333
 0.         0.        ]",3.6153846153846154,52
165,166,"[4.06976744 4.5        4.2        4.12195122 4.05       4.35
 4.17857143 3.96268657 4.23170732 4.02830189 3.65       3.96875
 3.98275862 4.16666667 4.5        3.5        4.3        4.33333333
 4.66666667 0.        ]",4.0756578947368425,152
166,167,"[3.83333333 3.925      3.72916667 3.34       3.90625    2.625
 3.17647059 3.41463415 3.31818182 3.06896552 2.75       3.5
 3.5        2.75       3.27777778 0.         4.         2.
 4.5        0.        ]",3.4130434782608696,138
167,168,"[4.44444444 4.5        4.5        4.5        4.5        4.54166667
 4.56       4.53333333 4.61363636 4.57142857 3.         4.76666667
 2.33333333 4.66666667 4.5        5.         0.         4.875
 4.7        0.        ]",4.5,75
168,169,"[4.16666667 4.23809524 4.25       4.23275862 4.31081081 4.24626866
 4.35542169 3.953125   4.125      3.90384615 3.75       4.1
 3.975      4.35       4.35       4.         4.3        4.
 0.         0.        ]",4.251162790697674,215
169,170,"[3.22222222 3.2        3.         3.07692308 2.6        3.8
 3.7        3.25       3.28571429 3.17647059 4.         3.
 3.33333333 4.         3.2        0.         3.         4.
 0.         0.        ]",3.375,40
170,171,"[4.52941176 4.6        4.42857143 4.55555556 4.25       4.5
 4.71428571 4.47058824 4.78571429 4.6        4.66666667 4.6
 4.5        4.         4.42857143 0.         0.         4.75
 0.         0.        ]",4.590909090909091,66
171,172,"[3.75       3.5        3.75       4.         4.         5.
 3.83333333 3.6875     3.83333333 3.7        3.75       4.5
 3.875      3.66666667 3.5        0.         0.         3.5
 0.         0.        ]",3.8333333333333335,21
172,173,"[3.5        3.         3.         3.88888889 3.         3.71428571
 4.25       3.16666667 3.         3.2        0.         0.
 3.5        5.         3.         0.         3.5        0.
 0.         0.        ]",3.7,20
173,174,"[3.64705882 4.         3.33333333 3.73913043 4.         4.1
 3.70588235 3.75       3.375      3.68421053 3.5        3.6
 3.45454545 3.         4.         0.         5.         4.
 0.         0.        ]",3.6666666666666665,54
174,175,"[0.         0.         4.25       3.5        0.         4.28571429
 4.04166667 0.         0.         0.5        0.5        0.
 0.5        0.         4.5        0.         0.         0.
 0.         0.        ]",3.3684210526315788,19
175,176,"[4.07692308 3.         3.         3.5        3.         4.
 4.11111111 4.16666667 4.         4.30769231 5.         5.
 4.25       4.         3.         0.         4.         4.25
 0.         0.        ]",4.103448275862069,29
176,177,"[3.23333333 3.48795181 3.28448276 3.28971963 3.38034188 3.54381443
 3.61451613 3.16470588 3.5        3.2755102  3.         3.59183673
 3.13855422 3.75925926 3.55833333 4.25       3.76190476 3.45454545
 3.         0.        ]",3.3907330567081604,723
177,178,"[3.7        2.875      3.         4.02272727 3.57142857 4.1875
 4.421875   3.875      4.19230769 4.175      4.33333333 4.4
 4.11111111 4.64285714 2.         3.5        3.25       4.5
 0.         0.        ]",4.112903225806452,62
178,179,"[3.625      4.         4.         3.54166667 3.75       3.8
 4.17647059 3.68181818 3.69230769 3.80952381 3.5        3.66666667
 3.88888889 5.         4.         0.         4.         4.
 0.         0.        ]",3.709090909090909,55
179,180,"[3.78571429 4.         4.         3.4375     3.66666667 3.5
 3.64285714 3.92857143 4.5        3.25       3.25       0.
 4.         3.5        0.         0.         0.         0.
 0.         0.        ]",3.5789473684210527,19
180,181,"[3.16666667 3.66666667 3.16666667 2.92682927 3.         3.0952381
 3.15384615 2.73333333 2.77777778 3.02631579 2.75       3.2
 2.42857143 3.         3.4        0.         4.         2.
 0.         0.        ]",2.9148936170212765,94
181,182,"[3.1056338  3.63461538 3.02173913 3.47924528 3.23913043 3.63461538
 3.86842105 3.10232558 3.68553459 3.28755365 3.14285714 3.68032787
 3.00403226 4.01960784 3.35714286 3.28571429 3.1        3.57142857
 4.2        0.        ]",3.507042253521127,781
182,183,"[3.75       0.         0.         3.4        3.         4.33333333
 4.05882353 3.94594595 3.625      3.8        3.4        4.
 3.27272727 4.28571429 0.         0.         0.         4.
 0.         0.        ]",3.847826086956522,46
183,184,"[3.51515152 3.45652174 3.21428571 3.45454545 3.26666667 4.
 3.91666667 3.54166667 3.95       3.7037037  2.875      4.18181818
 3.83333333 3.9        0.         4.58333333 4.0625     0.
 0.         4.5       ]",3.6588785046728973,107
184,185,"[3.6        3.5        3.5        3.3125     3.28571429 3.41176471
 3.35294118 3.5        2.75       3.75       1.5        5.
 1.         3.         3.7        0.         4.         0.
 0.         0.        ]",3.4210526315789473,38
185,186,"[4.13157895 4.15384615 4.10714286 4.13207547 4.19354839 4.09375
 4.09259259 4.01538462 4.05882353 4.04081633 4.13333333 4.28571429
 4.08823529 4.         4.38461538 4.         4.33333333 4.25
 4.         0.        ]",4.088397790055248,181
186,187,"[3.23170732 4.21875    3.41666667 3.5        4.11904762 3.3125
 3.875      3.36440678 3.75       3.57042254 4.1875     4.05263158
 3.23809524 3.70833333 4.5        4.         2.2        3.5
 4.375      0.        ]",3.7354368932038833,206
187,188,"[5.         4.5        4.66666667 4.38888889 4.66666667 4.38461538
 4.38888889 4.         4.         4.25       0.         4.25
 3.         5.         4.6        0.         0.         4.
 5.         0.        ]",4.394736842105263,38
188,189,"[4.1        4.25       4.25       4.         4.         4.
 4.25       4.21428571 4.21428571 4.2        4.         4.25
 4.5        4.25       0.         0.         4.25       0.
 0.         0.        ]",4.15625,16
189,190,"[4.23333333 3.875      4.         3.8        4.45       3.93333333
 4.03571429 3.85       3.92857143 3.73076923 0.         3.875
 3.66666667 4.         3.5        3.         5.         0.
 4.         0.        ]",3.943396226415094,53
190,191,"[2.90909091 4.66666667 4.33333333 4.03703704 4.66666667 3.53333333
 4.09302326 2.41666667 4.54545455 3.7        0.         3.2
 2.33333333 3.         0.         5.         2.         1.
 5.         0.        ]",3.8676470588235294,68
191,192,"[4.57142857 0.         0.         4.25       3.         5.
 4.11111111 4.2        3.66666667 4.09090909 3.         3.5
 4.25       4.         0.         0.         5.         4.
 0.         0.        ]",4.055555555555555,18
192,193,"[3.75       3.5        2.         3.42857143 3.         3.66666667
 4.11111111 3.78571429 4.         4.22222222 4.25       4.5
 4.41666667 4.         0.         0.         0.         0.
 0.         0.        ]",3.9642857142857144,28
193,194,"[3.5        2.         2.         3.55555556 0.         3.28571429
 3.5        3.4        3.5        3.33333333 3.5        3.5
 3.5        4.25       3.         0.         0.         3.
 3.5        0.        ]",3.5,16
194,195,"[3.2173913  2.33333333 2.2        3.62790698 2.5        3.8
 3.62637363 3.26315789 3.61764706 3.38297872 3.22222222 3.53333333
 3.53846154 3.27272727 2.         0.         0.         3.5
 3.         0.        ]",3.533333333333333,150
195,196,"[3.85       4.5        4.5        3.25       2.5        0.
 3.92857143 4.05       4.25       3.85       3.         3.25
 3.625      3.25       5.         0.         5.         0.
 0.         0.        ]",3.8846153846153846,26
196,197,"[3.5        0.         0.         4.         0.         4.
 3.92857143 4.4        3.8        4.09090909 3.         3.
 4.33333333 3.         0.         0.         0.         4.
 0.         0.        ]",4.0,28
197,198,"[3.62962963 3.66666667 3.33333333 3.42592593 3.3        3.79487179
 3.79047619 3.38095238 3.75757576 3.44897959 2.57142857 3.42857143
 3.42222222 4.2        4.         0.         4.         3.33333333
 3.33333333 0.        ]",3.5217391304347827,184
198,199,"[3.66666667 0.         2.         3.38235294 3.4        3.16666667
 3.5        3.40277778 3.57246377 3.25342466 3.33333333 3.26923077
 3.14       3.95833333 3.5        3.1        2.25       4.
 4.25       0.        ]",3.4017241379310343,290
199,200,"[3.76623377 3.6        3.34210526 3.82116788 3.70833333 3.7739726
 3.83333333 3.84883721 4.11627907 3.85454545 3.91666667 4.45
 3.72368421 3.75       4.15384615 4.         4.         3.5
 5.         0.        ]",3.8127340823970037,267
200,201,"[4.24       4.6        4.625      4.23913043 4.09090909 4.26923077
 4.56       4.06666667 3.7        3.85       3.4        4.
 4.         5.         4.         0.         4.         3.5
 1.         0.        ]",4.125,88
201,202,"[3.87341772 3.88888889 4.06666667 3.78823529 3.96296296 3.77272727
 3.84269663 3.67272727 3.90909091 3.75581395 4.125      3.8
 3.71698113 4.04       3.85714286 4.         0.         3.85714286
 3.66666667 0.        ]",3.7888198757763973,322
202,203,"[3.96428571 3.5        3.5        3.         4.         3.
 4.23076923 3.88888889 4.16666667 3.85714286 0.         4.16666667
 3.5        4.75       0.         0.         3.5        5.
 0.         0.        ]",3.763888888888889,36
203,204,"[3.3        3.63636364 3.38888889 3.925      3.66666667 3.91666667
 3.96969697 3.875      4.25       4.29166667 3.6875     4.27777778
 3.94444444 4.5        0.         0.         3.75       3.5
 3.83333333 0.        ]",3.9696969696969697,66
204,205,"[3.91666667 4.         3.83333333 3.5        3.83333333 3.5
 3.88888889 3.9        4.5        3.83333333 0.         4.
 4.25       4.         2.75       5.         3.78571429 0.
 0.         0.        ]",3.8863636363636362,22
205,206,"[3.71428571 4.66666667 4.25       4.5        4.33333333 4.66666667
 4.6        3.2        5.         3.42857143 0.         3.
 3.33333333 0.         4.         0.         0.         0.
 0.         0.        ]",4.1,20
206,207,"[2.6        0.         0.5        2.5        2.         3.
 3.16666667 3.25       3.5        3.42857143 3.83333333 0.
 2.         0.         0.         0.         0.         3.5
 0.         0.        ]",3.03125,16
207,208,"[3.         0.         0.         2.75       3.         3.
 3.75       3.46666667 3.         3.07692308 3.         3.5
 3.8        4.5        0.         0.         0.         0.
 0.         0.        ]",3.380952380952381,21
208,209,"[4.5        4.         4.         4.08333333 4.6        4.125
 4.22222222 4.25       4.66666667 4.         2.5        4.5
 4.         4.5        0.         0.         4.25       0.
 0.         0.        ]",4.232142857142857,28
209,210,"[4.22       4.17647059 3.94444444 3.91666667 3.86206897 4.5
 3.86363636 4.1440678  2.875      3.94736842 3.33333333 4.25
 4.23484848 4.75       0.         0.         4.19565217 0.
 0.         4.        ]",4.081818181818182,110
210,211,"[3.85714286 4.         4.         4.         4.         3.83333333
 4.01923077 3.79268293 4.2173913  3.63333333 3.5        3.5
 3.54761905 3.9        4.33333333 0.         3.75       0.
 4.         0.        ]",3.887323943661972,71
211,212,"[3.56578947 3.77586207 3.69230769 3.62698413 3.71621622 3.675
 3.57792208 3.51162791 3.62820513 3.41666667 3.3        3.5
 3.44047619 3.5        3.66666667 0.         3.4375     3.5
 4.         3.5       ]",3.5833333333333335,198
212,213,"[3.79545455 3.9        3.71428571 3.76470588 3.59090909 4.
 3.94       4.         3.83333333 3.72413793 3.46428571 3.5
 3.89285714 3.83333333 5.         0.         3.57142857 0.
 0.         0.        ]",3.8059701492537314,67
213,214,"[2.8        3.         3.         2.8        2.66666667 2.66666667
 3.         2.8        3.         2.83333333 0.         3.
 2.75       0.         3.         0.         0.         0.
 0.         0.        ]",2.888888888888889,18
214,215,"[4.03846154 0.         4.5        3.859375   3.9375     3.85714286
 4.13636364 3.92105263 3.9        3.53846154 2.375      4.07142857
 3.5        4.1875     0.         5.         0.         2.5
 4.         0.        ]",3.9166666666666665,78
215,216,"[3.55555556 3.4        3.46666667 3.625      3.53333333 3.76666667
 3.69230769 3.52941176 3.84210526 3.47368421 3.5        4.16666667
 3.125      3.4        3.8125     0.         4.         4.
 4.28571429 0.        ]",3.6793893129770994,131
216,217,"[2.95172414 3.04761905 2.8        2.62978723 2.68852459 2.51923077
 2.8359375  2.83505155 2.95652174 2.91472868 2.79166667 3.11538462
 2.91111111 2.6        2.88235294 0.         0.         2.36363636
 3.         0.        ]",2.773469387755102,490
217,218,"[3.4        0.         0.         3.7        2.         3.66666667
 3.66666667 3.16666667 3.5        2.75       3.75       2.66666667
 2.9        4.         3.25       0.         3.         0.
 0.         0.        ]",3.4285714285714284,21
218,219,"[3.18650794 3.5        2.80263158 3.171875   3.09259259 3.11702128
 3.46341463 3.15482234 3.45454545 3.29677419 3.1        3.86046512
 3.0106383  3.66666667 3.58333333 3.75       3.55882353 3.375
 4.28571429 0.        ]",3.231042654028436,422
219,220,"[3.85507246 4.2        4.         4.05263158 4.02380952 4.15789474
 4.09375    3.75903614 4.375      3.73636364 3.25       3.83333333
 3.77272727 3.66666667 4.1        4.         3.92857143 4.6
 0.         0.        ]",3.9397590361445785,166
220,221,"[3.859375   4.         3.6        3.93529412 4.26666667 4.26315789
 4.25316456 3.81818182 4.26388889 4.17924528 4.4        4.39393939
 4.         4.30434783 3.5        4.35       2.5        4.14285714
 4.4375     0.        ]",4.150943396226415,265
221,222,"[3.16666667 3.08333333 2.375      3.06741573 3.07142857 2.93939394
 3.203125   3.24590164 3.2037037  3.06666667 2.375      3.18181818
 3.27272727 3.5        4.5        2.75       3.375      3.66666667
 2.5        0.        ]",3.1675,200
222,223,"[3.52941176 3.9        3.5        3.35       3.41666667 3.71428571
 3.1875     3.45238095 3.45       2.95238095 2.         3.57142857
 3.40909091 3.5        3.66666667 0.         3.58333333 3.
 4.         0.        ]",3.2416666666666667,60
223,224,"[3.33333333 0.         4.5        4.55172414 4.66666667 4.24
 4.26315789 3.66666667 4.33333333 4.         4.         0.
 3.25       3.66666667 0.         0.         0.         0.
 0.         0.        ]",4.27906976744186,43
224,225,"[3.77777778 4.         4.         3.80487805 4.16666667 3.90909091
 3.72727273 3.625      3.8        3.7        3.47619048 3.33333333
 3.375      0.         4.         0.         0.         0.
 0.         0.        ]",3.683333333333333,60
225,226,"[3.52380952 3.23529412 3.33050847 3.51310044 3.47014925 3.31428571
 3.59375    3.47752809 3.63934426 3.48529412 3.         3.390625
 3.53508772 3.72222222 3.19642857 4.16666667 3.79166667 3.3
 0.         0.        ]",3.4852216748768474,406
226,227,"[4.025      4.33333333 4.33333333 4.4        3.6        4.
 4.29166667 4.11904762 4.4        4.45454545 0.         4.5
 4.22222222 4.31818182 4.25       4.         3.9        4.5
 0.         0.        ]",4.233333333333333,75
227,228,"[3.57142857 3.5        3.         2.         4.         3.
 3.6        3.86363636 4.         3.83333333 4.         4.
 4.11111111 4.         0.         0.         0.         0.
 0.         0.        ]",3.725,20
228,229,"[3.63636364 4.         4.         3.56521739 3.         3.88888889
 4.         3.64705882 3.75       3.61111111 3.5        4.
 3.6        4.33333333 4.         0.         4.5        3.
 0.         0.        ]",3.7115384615384617,52
229,230,"[3.14864865 2.53846154 2.42105263 2.71794872 3.025      2.56
 2.56060606 3.13095238 2.61538462 3.11290323 2.71428571 2.71428571
 2.90384615 1.         2.4        0.         3.3125     2.5
 0.         0.        ]",2.779279279279279,111
230,231,"[4.1        0.         0.         3.5        0.         3.5
 3.42857143 4.35       4.33333333 4.33333333 4.5        0.
 4.21428571 2.         0.         0.         3.         0.
 0.         0.        ]",3.9210526315789473,19
231,232,"[3.17987805 3.00877193 2.93939394 3.08139535 3.09574468 3.26068376
 3.5        3.32648402 3.42924528 3.29591837 2.92647059 3.39814815
 3.25       4.02083333 3.0875     3.26923077 3.65384615 3.8
 4.5        0.        ]",3.2460087082728593,689
232,233,"[3.22727273 3.6875     3.625      3.16666667 3.36842105 3.45833333
 3.45588235 3.1875     3.52857143 3.25       4.         3.34615385
 3.         3.33333333 3.33333333 3.25       3.2        3.5
 3.         0.        ]",3.3291666666666666,120
233,234,"[3.6626506  3.96666667 3.48529412 3.54411765 3.51282051 4.
 3.88235294 3.52564103 3.68421053 3.84615385 4.         3.85714286
 3.71428571 2.33333333 4.33333333 0.         0.         3.66666667
 0.         0.        ]",3.574074074074074,162
234,235,"[3.23076923 4.         3.625      3.4        3.5        4.
 3.875      3.15384615 3.85714286 3.5        5.         3.33333333
 3.         4.25       4.         4.         5.         3.
 0.         0.        ]",3.576923076923077,52
235,236,"[5.         0.         0.         4.07142857 4.         4.
 4.5        5.         4.66666667 4.4        4.11111111 4.5
 3.66666667 0.         4.         0.         0.         0.
 0.         0.        ]",4.166666666666667,24
236,237,"[3.07142857 3.         3.         3.07692308 3.         3.2
 3.60526316 3.5        3.4        3.64705882 3.5        3.5
 3.6        3.16666667 0.         0.         4.         0.
 0.         0.        ]",3.425,40
237,238,"[2.6        0.         1.5        3.6        0.         4.
 3.52941176 3.9375     4.         4.125      3.         4.25
 0.         3.75       0.         0.         0.         4.
 4.         0.        ]",3.7142857142857144,35
238,239,"[4.         3.92307692 3.96666667 3.9469697  4.05555556 4.03225806
 4.20707071 4.03398058 4.3015873  4.08125    3.5        4.25
 3.89423077 4.57692308 3.66666667 4.25       4.         3.9
 3.75       0.        ]",4.091928251121076,223
239,240,"[3.93548387 3.625      3.71428571 4.04651163 4.         3.6
 3.8125     4.         3.4        3.9047619  4.         3.
 4.         4.25       3.42857143 0.         3.66666667 4.8
 0.         0.        ]",3.950980392156863,102
240,241,"[3.92857143 3.83333333 3.5        3.92307692 3.5        3.96428571
 3.91346154 3.77777778 3.91666667 3.725      3.33333333 3.77777778
 4.125      3.7        4.125      0.         4.5        4.
 0.         0.        ]",3.918032786885246,61
241,242,"[3.375      3.         3.         3.5        3.         3.
 3.66666667 3.25       3.85714286 3.92307692 5.         5.
 3.6        3.5        3.         0.         3.         3.33333333
 0.         0.        ]",3.6785714285714284,28
242,243,"[4.22222222 3.5        3.4        4.         3.5        4.
 4.5        4.15789474 4.         4.45454545 0.         0.
 4.         4.66666667 3.5        0.         3.         0.
 0.         0.        ]",4.172413793103448,29
243,244,"[3.77777778 0.         3.         4.15384615 3.83333333 3.81818182
 3.45714286 3.58536585 3.4375     3.58823529 4.         3.25
 3.76923077 3.72727273 0.         0.         0.         4.33333333
 3.         0.        ]",3.7567567567567566,74
244,245,"[4.         3.33333333 3.33333333 3.2        4.         2.
 2.42857143 0.         3.         2.         0.         0.
 0.         3.         0.         3.16666667 0.         0.
 0.         0.        ]",2.8823529411764706,17
245,246,"[4.29090909 4.60869565 4.5952381  4.30612245 4.25       4.40789474
 4.24375    4.24603175 4.14285714 4.25       4.5        4.54545455
 4.13095238 4.625      4.         0.         4.30952381 4.66666667
 4.83333333 0.        ]",4.245398773006135,163
246,247,"[3.67647059 3.85714286 3.85294118 3.84       3.9        3.86666667
 3.93103448 3.71590909 3.875      3.76470588 4.25       4.
 3.57142857 4.125      3.83333333 0.         3.81818182 3.5
 3.         0.        ]",3.808333333333333,120
247,248,"[3.67857143 3.57142857 3.58333333 3.95833333 3.66666667 3.5
 3.375      3.75925926 2.75       3.66666667 0.         4.
 3.65909091 0.         0.         3.5        3.25       0.
 0.         0.        ]",3.6707317073170733,41
248,249,"[3.74208145 3.8220339  3.61607143 3.56065089 3.68446602 3.67708333
 3.89105058 3.72533333 3.83333333 3.61512027 3.24683544 3.75
 3.70899471 3.9137931  3.86111111 3.8        3.82142857 4.
 4.5        0.        ]",3.686379928315412,837
249,250,"[4.         4.5        4.5        3.41666667 4.5        4.625
 4.57692308 3.75       4.5        4.         4.5        4.
 3.         4.5        5.         0.         0.         4.5
 0.         0.        ]",4.181818181818182,22
250,251,"[5.         4.16666667 4.16666667 5.         5.         5.
 4.75       5.         4.91666667 4.92857143 5.         5.
 5.         5.         0.         0.         5.         0.
 0.         0.        ]",4.833333333333333,18
251,252,"[4.26923077 4.36666667 4.375      4.28125    4.25       4.3
 4.25       4.         3.5        4.         0.         4.
 4.1        0.         4.16666667 0.         4.125      0.
 0.         3.        ]",4.233333333333333,30
252,253,"[4.5        4.5        0.         4.30769231 4.625      4.25
 4.35416667 4.5        4.625      4.5        0.         4.2
 4.5        5.         4.75       4.3125     0.         4.5
 4.5        0.        ]",4.342105263157895,38
